	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
338	7	00000000000000001110100010000000100000000000000011111110111010000000000000000000100000000000000000000000000000001110100010000000	iaaiiii	23	Y	2	7	[]	iaaiiii	23	00000000000000001110100010000000100000000000000011111110111010000000000000000000100000000000000000000000000000001110100010000000
339	7	00000000000000001000000010000000100000001000000011101000111010000000000000000000000000000000000000000000000000001000000010000000	iaaiiii	14	Y	3	6	[3]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
340	7	00000000000000001000100000000000100010000000000011101110100010000000000000000000000000000000000000000000000000001000100000000000	iaaiiii	14	Y	4	6	[4]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
341	7	00000000000000001010000000000000101000000000000011111010101000000000000000000000000000000000000000000000000000001010000000000000	iaaiiii	14	Y	5	6	[5]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
342	7	00000000000000001100000000000000110000000000000011111100110000000000000000000000000000000000000000000000000000001100000000000000	iaaiiii	14	Y	6	6	[6]	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000
343	7	01000000000000001101010001000000110101000100000011111101110101000100000000000000110101000100000011010100010000001111110111010100	iaaiiia	44	Y	0	6	[0]	aaiiia	22	0100000000000000110101000100000011010100010000001111110111010100
344	7	01000000000000001101010001000000111111011101010011111111111111010000000000000000010000000000000011010100010000001111110111010100	iaaiiia	49	Y	1	7	[]	iaaiiia	49	01000000000000001101010001000000111111011101010011111111111111010000000000000000010000000000000011010100010000001111110111010100
345	7	01000000000000001111110111010100110101000100000011111111111111010000000000000000110101000100000001000000000000001111110111010100	iaaiiia	49	Y	2	7	[]	iaaiiia	49	01000000000000001111110111010100110101000100000011111111111111010000000000000000110101000100000001000000000000001111110111010100
346	7	01000000010000001101010011010100110101001101010011111101111111010000000000000000010000000100000001000000010000001101010011010100	iaaiiia	44	Y	3	6	[3]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
347	7	01000100000000001101110101000100110111010100010011111111110111010000000000000000010001000000000001000100000000001101110101000100	iaaiiia	44	Y	4	6	[4]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
348	7	01010000000000001111010101010000111101010101000011111111111101010000000000000000010100000000000001010000000000001111010101010000	iaaiiia	44	Y	5	6	[5]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
349	7	01010100010000001101010101010100110101010101010011111101110101010100000000000000010101000100000001010100010000001101010101010100	iaaiiia	49	Y	6	7	[]	iaaiiia	49	01010100010000001101010101010100110101010101010011111101110101010100000000000000010101000100000001010100010000001101010101010100
350	7	00100000000000001011001000100000101100100010000011111011101100100010000000000000101100100010000010110010001000001111101110110010	iaaiiai	44	Y	0	6	[0]	aaiiai	22	0010000000000000101100100010000010110010001000001111101110110010
351	7	00100000000000001011001000100000111110111011001011111111111110110000000000000000001000000000000010110010001000001111101110110010	iaaiiai	49	Y	1	7	[]	iaaiiai	49	00100000000000001011001000100000111110111011001011111111111110110000000000000000001000000000000010110010001000001111101110110010
352	7	00100000000000001111101110110010101100100010000011111111111110110000000000000000101100100010000000100000000000001111101110110010	iaaiiai	49	Y	2	7	[]	iaaiiai	49	00100000000000001111101110110010101100100010000011111111111110110000000000000000101100100010000000100000000000001111101110110010
353	7	00100000001000001011001010110010101100101011001011111011111110110000000000000000001000000010000000100000001000001011001010110010	iaaiiai	44	Y	3	6	[3]	iaaiai	22	0010000010110010101100101111101100000000001000000010000010110010
354	7	00100010000000001011101100100010101110110010001011111111101110110000000000000000001000100000000000100010000000001011101100100010	iaaiiai	44	Y	4	6	[4]	iaaiai	22	0010000010110010101100101111101100000000001000000010000010110010
355	7	00110010001000001011001100110010101100110011001011111011101100110010000000000000001100100010000000110010001000001011001100110010	iaaiiai	49	Y	5	7	[]	iaaiiai	49	00110010001000001011001100110010101100110011001011111011101100110010000000000000001100100010000000110010001000001011001100110010
356	7	00110000000000001111001100110000111100110011000011111111111100110000000000000000001100000000000000110000000000001111001100110000	iaaiiai	44	Y	6	6	[6]	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100
357	7	01110001000100001111011101110001111101110111000111111111111101110111000100010000111101110111000111110111011100011111111111110111	iaaiiaa	84	Y	0	6	[0]	aaiiaa	42	0111000100010000111101110111000111110111011100011111111111110111
358	7	01110001000100001111011101110001111111111111011111111111111111110001000000000000011100010001000011110111011100011111111111110111	iaaiiaa	79	Y	1	7	[]	iaaiiaa	79	01110001000100001111011101110001111111111111011111111111111111110001000000000000011100010001000011110111011100011111111111110111
359	7	01110001000100001111111111110111111101110111000111111111111111110001000000000000111101110111000101110001000100001111111111110111	iaaiiaa	79	Y	2	7	[]	iaaiiaa	79	01110001000100001111111111110111111101110111000111111111111111110001000000000000111101110111000101110001000100001111111111110111
360	7	01110001011100011111011111110111111101111111011111111111111111110001000000010000011100010111000101110001011100011111011111110111	iaaiiaa	84	Y	3	6	[3]	iaaiaa	42	0111000111110111111101111111111100010000011100010111000111110111
361	7	01110111000100011111111101110111111111110111011111111111111111110001000100000000011101110001000101110111000100011111111101110111	iaaiiaa	84	Y	4	6	[4]	iaaiaa	42	0111000111110111111101111111111100010000011100010111000111110111
362	7	01110011001100011111011101110011111101110111001111111111111101110011000100010000011100110011000101110011001100011111011101110011	iaaiiaa	79	Y	5	7	[]	iaaiiaa	79	01110011001100011111011101110011111101110111001111111111111101110011000100010000011100110011000101110011001100011111011101110011
363	7	01110101010100011111011101110101111101110111010111111111111101110101000100010000011101010101000101110101010100011111011101110101	iaaiiaa	79	Y	6	7	[]	iaaiiaa	79	01110101010100011111011101110101111101110111010111111111111101110101000100010000011101010101000101110101010100011111011101110101
364	7	00001000000000001000111000001000100011100000100011101111100011100000100000000000100011100000100010001110000010001110111110001110	iaaiaii	44	Y	0	6	[0]	aaiaii	22	0000100000000000100011100000100010001110000010001110111110001110
365	7	00001000000000001000111000001000111011111000111011111111111011110000000000000000000010000000000010001110000010001110111110001110	iaaiaii	49	Y	1	7	[]	iaaiaii	49	00001000000000001000111000001000111011111000111011111111111011110000000000000000000010000000000010001110000010001110111110001110
366	7	00001000000000001110111110001110100011100000100011111111111011110000000000000000100011100000100000001000000000001110111110001110	iaaiaii	49	Y	2	7	[]	iaaiaii	49	00001000000000001110111110001110100011100000100011111111111011110000000000000000100011100000100000001000000000001110111110001110
367	7	00001000000010001000111010001110100011101000111011101111111011110000000000000000000010000000100000001000000010001000111010001110	iaaiaii	44	Y	3	6	[3]	iaaaii	22	0000100010001110100011101110111100000000000010000000100010001110
368	7	00001110000010001000111100001110100011110000111011101111100011110000100000000000000011100000100000001110000010001000111100001110	iaaiaii	49	Y	4	7	[]	iaaiaii	49	00001110000010001000111100001110100011110000111011101111100011110000100000000000000011100000100000001110000010001000111100001110
369	7	00001010000000001010111100001010101011110000101011111111101011110000000000000000000010100000000000001010000000001010111100001010	iaaiaii	44	Y	5	6	[5]	iaaiai	22	0010000010110010101100101111101100000000001000000010000010110010
370	7	00001100000000001100111100001100110011110000110011111111110011110000000000000000000011000000000000001100000000001100111100001100	iaaiaii	44	Y	6	6	[6]	iaaiai	22	0010000010110010101100101111101100000000001000000010000010110010
371	7	01001101000001001101111101001101110111110100110111111111110111110100110100000100110111110100110111011111010011011111111111011111	iaaiaia	84	Y	0	6	[0]	aaiaia	42	0100110100000100110111110100110111011111010011011111111111011111
372	7	01001101000001001101111101001101111111111101111111111111111111110000010000000000010011010000010011011111010011011111111111011111	iaaiaia	79	Y	1	7	[]	iaaiaia	79	01001101000001001101111101001101111111111101111111111111111111110000010000000000010011010000010011011111010011011111111111011111
373	7	01001101000001001111111111011111110111110100110111111111111111110000010000000000110111110100110101001101000001001111111111011111	iaaiaia	79	Y	2	7	[]	iaaiaia	79	01001101000001001111111111011111110111110100110111111111111111110000010000000000110111110100110101001101000001001111111111011111
374	7	01001101010011011101111111011111110111111101111111111111111111110000010000000100010011010100110101001101010011011101111111011111	iaaiaia	84	Y	3	6	[3]	iaaaia	42	0100110111011111110111111111111100000100010011010100110111011111
375	7	01001111000011011101111101001111110111110100111111111111110111110000110100000100010011110000110101001111000011011101111101001111	iaaiaia	79	Y	4	7	[]	iaaiaia	79	01001111000011011101111101001111110111110100111111111111110111110000110100000100010011110000110101001111000011011101111101001111
376	7	01011111000001011111111101011111111111110101111111111111111111110000010100000000010111110000010101011111000001011111111101011111	iaaiaia	84	Y	5	6	[5]	iaaiaa	42	0111000111110111111101111111111100010000011100010111000111110111
377	7	01011101010001011101111101011101110111110101110111111111110111110100010100000100010111010100010101011101010001011101111101011101	iaaiaia	79	Y	6	7	[]	iaaiaia	79	01011101010001011101111101011101110111110101110111111111110111110100010100000100010111010100010101011101010001011101111101011101
378	7	00101011000000101011111100101011101111110010101111111111101111110010101100000010101111110010101110111111001010111111111110111111	iaaiaai	84	Y	0	6	[0]	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111
379	7	00101011000000101011111100101011111111111011111111111111111111110000001000000000001010110000001010111111001010111111111110111111	iaaiaai	79	Y	1	7	[]	iaaiaai	79	00101011000000101011111100101011111111111011111111111111111111110000001000000000001010110000001010111111001010111111111110111111
380	7	00101011000000101111111110111111101111110010101111111111111111110000001000000000101111110010101100101011000000101111111110111111	iaaiaai	79	Y	2	7	[]	iaaiaai	79	00101011000000101111111110111111101111110010101111111111111111110000001000000000101111110010101100101011000000101111111110111111
381	7	00101011001010111011111110111111101111111011111111111111111111110000001000000010001010110010101100101011001010111011111110111111	iaaiaai	84	Y	3	6	[3]	iaaaai	42	0010101110111111101111111111111100000010001010110010101110111111
382	7	00101111000010111011111100101111101111110010111111111111101111110000101100000010001011110000101100101111000010111011111100101111	iaaiaai	79	Y	4	7	[]	iaaiaai	79	00101111000010111011111100101111101111110010111111111111101111110000101100000010001011110000101100101111000010111011111100101111
383	7	00111011001000111011111100111011101111110011101111111111101111110010001100000010001110110010001100111011001000111011111100111011	iaaiaai	79	Y	5	7	[]	iaaiaai	79	00111011001000111011111100111011101111110011101111111111101111110010001100000010001110110010001100111011001000111011111100111011
